name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boise, Idaho",2021-03-11,56,25.9,40.4,56,22,38.7,19,46.5,0,0,0,,0,0,18.3,14.8,252.6,1017.6,3.7,9.9,219.3,19,8,,2021-03-11T07:03:18,2021-03-11T18:46:41,0.99,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-12,54,26.9,39.8,54,23.1,37.5,17.7,45.3,0,0,0,,0,0,18.3,13.8,250.3,1022.8,0,9.9,234.3,20.3,8,,2021-03-12T07:01:32,2021-03-12T18:47:55,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-13,57.9,26.8,42.6,57.9,21.4,39.8,19.9,42.8,0,0,0,,0,0,21.9,11.3,199.8,1020.5,0,9.9,225.1,19.3,8,,2021-03-13T06:59:45,2021-03-13T18:49:09,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-14,65.1,34.8,49.1,65.1,27.7,46.2,24.7,42.3,0,0,0,,0,0,,14.9,124.1,1014.5,0.1,9.9,210.8,17.3,8,,2021-03-14T07:57:58,2021-03-14T19:50:23,0.01,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-15,62,37.1,48.6,62,30.6,46.7,29.7,49.6,0,0,0,,0,0,31,18.5,254.7,1006.3,41,9.9,173.9,15,7,,2021-03-15T07:56:11,2021-03-15T19:51:37,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-16,55.1,33.2,42.5,55.1,26.1,37.7,27,55.5,0,0,0,,0,0,31.1,17.3,296.6,1013.3,38.4,9.9,220.6,19.1,8,,2021-03-16T07:54:24,2021-03-16T19:52:50,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-17,61.1,31.9,47,61.1,26.9,45.2,29.6,54.5,0,0,0,,0,0,24,17.1,136.7,1016.9,12.7,9.9,216.4,18.6,8,,2021-03-17T07:52:36,2021-03-17T19:54:03,0.07,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-18,66.9,42.1,54.5,66.9,35.8,51.9,28.2,39,0,0,0,,0,0,31.1,20.7,131.2,1014.2,33.3,9.9,172.3,14.8,8,,2021-03-18T07:50:48,2021-03-18T19:55:16,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-19,57.8,47.9,52.9,57.8,44.2,51.8,37.8,58.6,0.19,100,20.83,rain,0,0,26.4,13.7,179.5,1014.3,81.9,9.4,139.3,12,7,,2021-03-19T07:49:00,2021-03-19T19:56:29,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-20,52.1,39.8,46.1,52.1,33.8,42.4,27.3,49.6,0,0,0,,0,0,32.2,23.9,306.9,1016.3,50.7,9.9,266.1,22.9,9,,2021-03-20T07:47:12,2021-03-20T19:57:41,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-21,50.1,30.8,41,50.1,28,37.3,23.5,52,0,0,0,,0,0,25.3,17.3,280.1,1022.7,10,9.9,228.9,19.9,8,,2021-03-21T07:45:24,2021-03-21T19:58:54,0.24,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-22,45,33.3,39.3,45,23.8,34.1,31.5,75.7,0.39,100,50,"rain,snow",0,0,36.7,13.5,232.1,1016.4,89.1,8.5,94.7,8.1,5,,2021-03-22T07:43:36,2021-03-22T20:00:06,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-23,52.1,30.9,39.9,52.1,20.1,33.6,27.5,65.5,0.04,100,4.17,"rain,snow",0,0,34.4,22.6,317.8,1020.5,4.3,9.7,258.6,22.3,8,,2021-03-23T07:41:48,2021-03-23T20:01:19,0.34,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-24,47.1,28.1,38.7,46.2,22.8,35,23.2,55.9,0,0,0,,0,0,,11.5,151.3,1016.8,53.1,9.9,136.2,11.7,7,,2021-03-24T07:40:00,2021-03-24T20:02:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-25,49.9,35.2,40.4,43.7,28.6,34.9,33.4,77.6,0.17,100,33.33,"rain,snow",0,0,29.8,18.8,261.3,1005.6,82.9,9.3,134,11.3,7,,2021-03-25T07:38:12,2021-03-25T20:03:43,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-26,54,33.2,43.1,54,23.2,37.9,26.7,55.1,0,0,0,,0,0,32.2,18.3,302.9,1017.3,14.3,9.9,226,19.5,8,,2021-03-26T07:36:23,2021-03-26T20:04:55,0.46,Clear,Clear conditions throughout the day.,clear-day,"KEUL,72681524106,KBOI,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-27,61.1,31.9,46.4,61.1,24.1,44,28.6,52.6,0,0,0,,0,0,,9,187.7,1026.1,0,9.9,261.5,22.5,8,,2021-03-27T07:34:36,2021-03-27T20:06:07,0.49,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-28,75,42,58.4,75,37.5,56.4,25.8,33.7,0,0,0,,0,0,35.6,21.8,152.4,1016.7,0,9.8,255.3,22.2,9,,2021-03-28T07:32:48,2021-03-28T20:07:19,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-29,62.1,30.9,41.3,62.1,21.9,33.4,14.2,34.1,0,0,0,,0,0,58.6,38.8,301.8,1018.7,48.5,9.4,185.5,16.1,6,,2021-03-29T07:31:00,2021-03-29T20:08:30,0.51,Partially cloudy,Becoming cloudy in the afternoon.,wind,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-30,48,29.9,37.7,42.3,23,32.3,17.7,46.9,0,0,0,,0,0,25.9,13.8,293.6,1026.9,15.8,9.9,255.8,22,9,,2021-03-30T07:29:13,2021-03-30T20:09:42,0.53,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-03-31,59,29.8,43.8,59,22.2,40.5,16.6,37.1,0,0,0,,0,0,18.3,13.9,131.3,1030.2,0,9.9,270.9,23.4,9,,2021-03-31T07:27:25,2021-03-31T20:10:54,0.55,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-01,74,36,55.4,74,28.4,52.6,19.1,27.4,0,0,0,,0,0,32.2,25.2,139.9,1016.5,0,9.9,275.2,23.7,9,,2021-04-01T07:25:38,2021-04-01T20:12:05,0.6,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-02,73.1,42,58.1,73.1,35.7,56.5,24.9,30.5,0,0,0,,0,0,,12.4,124,1013.5,0,9.9,246.8,21.3,8,,2021-04-02T07:23:52,2021-04-02T20:13:17,0.65,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-03,75.9,45.9,61.5,75.9,40.9,60.7,24.3,27.5,0,0,0,,0,0,,12.6,137.8,1015.8,0,9.9,255.8,22,9,,2021-04-03T07:22:05,2021-04-03T20:14:28,0.7,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-04,72,46.9,60.4,72,44.1,60.2,26.1,28.5,0,0,0,,0,0,19.7,10.1,210.1,1013.4,0.1,9.9,255.7,22.1,9,,2021-04-04T07:20:19,2021-04-04T20:15:40,0.76,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-05,54,41,45.9,54,33.1,40,28.6,51.3,0,0,0,,0,0,34.4,19.7,299.1,1011.8,57,9.9,211.4,18.1,9,,2021-04-05T07:18:34,2021-04-05T20:16:51,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-06,60.2,34,46.6,60.2,25,42.4,22.1,39.7,0,0,0,,0,0,31.1,21.3,270.5,1017.2,0,9.9,279.1,24.1,9,,2021-04-06T07:16:48,2021-04-06T20:18:03,0.86,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-07,71.1,42,55,71.1,35.6,52.7,25.6,35.8,0,0,0,,0,0,33.3,14.7,154.8,1014.8,8.8,9.9,279,24.3,9,,2021-04-07T07:15:04,2021-04-07T20:19:14,0.91,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-08,53.1,40.9,49.1,53.1,35.1,46.1,22.2,35.6,0,0,0,,0,0,37.8,23.1,308.8,1016.7,32,9.9,243.7,20.9,8,,2021-04-08T07:13:19,2021-04-08T20:20:26,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-09,61.1,29.8,45.2,61.1,24.8,42.9,15.1,33.1,0,0,0,,0,0,,11.3,141.3,1020.9,0,9.9,290.3,25.1,9,,2021-04-09T07:11:35,2021-04-09T20:21:37,0.97,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-10,60.2,35.9,48.6,60.2,31.5,45.6,18.8,32.2,0,0,0,,0,0,37.9,23.1,230.3,1014,8.8,9.9,280.7,24.1,9,,2021-04-10T07:09:52,2021-04-10T20:22:48,0.99,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-11,50,29,40.5,50,19.3,34.1,12.5,34.7,0,0,0,,0,0,32.2,20.7,306.3,1020,0,9.9,308.3,26.8,9,,2021-04-11T07:08:09,2021-04-11T20:24:00,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-12,55.2,27.1,42.3,55.2,22.8,40.7,15.4,35.6,0,0,0,,0,0,24.2,9.1,261.3,1020.1,0,9.9,275.5,23.6,9,,2021-04-12T07:06:27,2021-04-12T20:25:11,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-13,56.1,35.1,47,56.1,31.7,45.3,15.5,29,0,0,0,,0,0,19.7,13.7,210.4,1014.9,27.5,9.9,190,16.5,7,,2021-04-13T07:04:46,2021-04-13T20:26:23,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-14,56,38.1,47.3,56,33.9,45.3,16.7,30.3,0,0,0,,0,0,,13.7,230.5,1012.6,42.2,9.9,266.3,23,9,,2021-04-14T07:03:05,2021-04-14T20:27:34,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-15,62.9,40.8,52,62.9,35,50.1,26.7,39.5,0,0,0,,0,0,24.2,13.8,192.9,1015.2,66.3,9.9,280.9,24.3,8,,2021-04-15T07:01:25,2021-04-15T20:28:46,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-16,62.1,42.1,52.7,62.1,40.3,51.4,27.9,40.5,0,0,0,,0,0,19.7,17.1,169.5,1019.8,40.9,9.9,268.2,23.2,8,,2021-04-16T06:59:45,2021-04-16T20:29:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-17,66,39.7,53.6,66,33.8,51.4,21.3,31.1,0,0,0,,0,0,20.8,12.6,154.9,1023.7,0.1,9.9,306,26.1,9,,2021-04-17T06:58:07,2021-04-17T20:31:08,0.12,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-18,74.1,39.7,58,74.1,33.6,56.4,22.6,29.9,0,0,0,,0,0,23,14.9,185.3,1020.2,0,9.9,304.2,26.2,9,,2021-04-18T06:56:29,2021-04-18T20:32:20,0.16,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-19,65,43.3,55.7,65,40.5,55.5,24.7,32,0,0,0,,0,0,44.9,26.4,293.2,1016,4.8,9.8,303.9,26.2,9,,2021-04-19T06:54:52,2021-04-19T20:33:31,0.21,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-20,60.2,34.2,48.5,60.2,29.7,46.1,15.6,27.3,0,0,0,,0,0,30.1,20.7,144.8,1019.7,0,9.9,300.6,26,9,,2021-04-20T06:53:15,2021-04-20T20:34:42,0.26,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-21,65,37.9,52.1,65,30.5,50,18.4,29.5,0,0,0,,0,0,25.1,13.8,219.5,1013.5,0,9.9,314.1,27.1,9,,2021-04-21T06:51:40,2021-04-21T20:35:54,0.31,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-22,69.2,37.1,54.2,69.2,31.7,53.6,22.8,31.2,0,0,0,,0,0,26.4,12.7,260.3,1007.2,0.1,9.9,309.8,26.8,9,,2021-04-22T06:50:06,2021-04-22T20:37:05,0.36,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-23,65.9,39.1,54.1,65.9,36.6,53.5,27.2,38.8,0,0,0,,0,0,23,11.4,230.7,1009.8,0.1,9.9,265.2,23,9,,2021-04-23T06:48:32,2021-04-23T20:38:16,0.41,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-24,59,48.9,53.2,59,43.5,52.8,36.2,56.1,0.59,100,25,rain,0,0,33.3,13.7,132.6,1005.7,57.5,9.6,151.2,13,8,,2021-04-24T06:47:00,2021-04-24T20:39:27,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-25,55.1,43.1,48.2,55.1,38.4,46.6,39.2,72.5,0.15,100,20.83,rain,0,0,,9.1,155.1,1006.3,82.6,9.7,170.3,14.5,6,,2021-04-25T06:45:28,2021-04-25T20:40:38,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-26,47,41,44.6,46.2,36.7,41.1,39.9,83.7,0.33,100,41.67,rain,0,0,20.8,13.7,239.5,1006.9,99.2,9,80.7,6.9,3,,2021-04-26T06:43:58,2021-04-26T20:41:49,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-27,61.1,37.1,48.4,61.1,34,47.1,37.6,69.8,0.04,100,4.17,rain,0,0,,10.2,185.1,1016.5,52.8,9.8,294.9,25.5,9,,2021-04-27T06:42:29,2021-04-27T20:43:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-28,70.1,42.1,56.2,70.1,36.6,55.1,33.8,47.7,0,0,0,,0,0,27.7,19,225.2,1022.8,0,9.9,306.1,26.7,10,,2021-04-28T06:41:01,2021-04-28T20:44:11,0.52,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-29,81,47.8,64.8,79.2,44.6,64.3,36.8,39.2,0,0,0,,0,0,,8,104.7,1023.4,0,9.9,302.8,25.9,9,,2021-04-29T06:39:34,2021-04-29T20:45:21,0.54,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-04-30,83,53,69.3,80.5,53,69,37.8,33.4,0,0,0,,0,0,29.8,13.7,230.3,1016.3,0.1,9.9,262.1,22.6,10,,2021-04-30T06:38:08,2021-04-30T20:46:32,0.58,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-01,72.8,52.2,60.1,72.8,52.2,60.1,44.2,57.5,0.04,100,8.33,rain,0,0,46.9,24,301.8,1009.9,11.5,9.7,257.5,22.5,10,,2021-05-01T06:36:43,2021-05-01T20:47:42,0.63,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-02,64.1,46.2,54.8,64.1,39.2,53.1,33.1,47.1,0,0,0,,0,0,34.4,24.1,307.4,1012.7,9.8,9.9,322.5,27.9,10,,2021-05-02T06:35:20,2021-05-02T20:48:52,0.68,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-03,66,39.8,53.9,66,37,52.9,28.6,41.2,0,0,0,,0,0,19.7,11.4,276.8,1016.3,0.2,9.9,335.9,28.8,10,,2021-05-03T06:33:58,2021-05-03T20:50:02,0.74,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-04,69.2,43.2,57.8,69.2,42.7,57.4,32.5,40.6,0,0,0,,0,0,29.8,20.7,274.5,1016.9,22.9,9.9,339.3,29.2,10,,2021-05-04T06:32:37,2021-05-04T20:51:11,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-05,75.8,43.1,60.5,75.8,38.9,59.8,26.1,33.6,0,0,0,,0,0,20.8,13.7,165.4,1019.5,0,9.9,342.2,29.5,10,,2021-05-05T06:31:18,2021-05-05T20:52:20,0.84,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-06,89.9,53.9,71.5,85.8,53.9,70.2,28.9,23.2,0,0,0,,0,0,45.9,21.9,173.1,1011.4,4.9,9.8,292.8,25.3,10,,2021-05-06T06:30:00,2021-05-06T20:53:29,0.89,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-07,73,50,59.7,73,44.1,59.4,31.1,35.1,0,0,0,,0,0,36.5,27.5,324.5,1012.8,32.5,9.9,293.4,25.5,10,,2021-05-07T06:28:43,2021-05-07T20:54:38,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-08,59,38,49.2,59,31.1,46.3,20.4,34.2,0,0,0,,0,0,29.8,19.5,317,1021.7,3.1,9.9,355.1,30.5,10,,2021-05-08T06:27:28,2021-05-08T20:55:46,0.96,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-09,62.1,37.3,50.6,62.1,33.4,49.8,23.9,37.3,0,0,0,,0,0,25.3,19.9,281.6,1019.1,8.3,9.9,336.7,29,10,,2021-05-09T06:26:15,2021-05-09T20:56:54,0.98,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-10,65.9,39,53.2,65.9,39,52.8,25.5,38.5,0,0,0,,0,0,32.1,22.9,322.2,1017.8,15.5,9.9,299,26,10,,2021-05-10T06:25:03,2021-05-10T20:58:02,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-11,69.2,40.9,56.3,69.2,34.7,55,24.9,33,0,0,0,,0,0,20.8,11.3,217,1019.2,0.1,9.9,344.1,29.6,10,,2021-05-11T06:23:52,2021-05-11T20:59:09,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-12,80.1,46,64.1,79.1,41.9,63.2,27.9,29.1,0,0,0,,0,0,17.2,12.7,151.7,1017,0,9.9,336.1,29,10,,2021-05-12T06:22:44,2021-05-12T21:00:15,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-13,81,53.1,69.2,79.1,53.1,69,32.9,28.2,0,0,0,,0,0,28.9,12.8,242,1014.6,3.5,9.9,310.3,26.7,10,,2021-05-13T06:21:37,2021-05-13T21:01:21,0.01,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-14,80.9,54,65.9,79,54,65.8,35.2,34.4,0,0,0,,0,0,27.7,17,280.7,1012,3.8,9.9,254.2,21.9,8,,2021-05-14T06:20:31,2021-05-14T21:02:27,0.03,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-15,77,53.1,64.5,77,53.1,64.5,37.2,38.1,0,0,0,,0,0,19.7,11.3,208.2,1009.8,0.3,9.9,223.5,19.5,7,,2021-05-15T06:19:27,2021-05-15T21:03:31,0.06,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-16,84.8,51.1,69,81.7,51.1,68.3,35.9,34.2,0,0,0,,0,0,21.8,18.5,228.3,1008.6,2.5,9.9,344.4,29.7,10,,2021-05-16T06:18:25,2021-05-16T21:04:36,0.09,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-17,84.9,57.7,72.5,81.8,57.7,71.6,37.8,31.7,0,0,0,,0,0,34.1,14.8,170.2,1007.5,0.1,9.8,341.8,29.5,10,,2021-05-17T06:17:25,2021-05-17T21:05:39,0.14,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-18,72,56,65.8,72,56,65.8,33.6,31.8,0,0,0,,0,0,27.7,19,269,1010.4,0.1,9.8,365.1,31.6,10,,2021-05-18T06:16:26,2021-05-18T21:06:42,0.18,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-19,60.1,47.1,53,60.1,44.2,52.4,32.1,45.4,0,0,0,,0,0,43.5,29.8,313.3,1009.1,54.1,9.5,233.8,20.3,10,,2021-05-19T06:15:30,2021-05-19T21:07:44,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-20,62.8,39.9,50.9,62.8,34.4,48.3,31.2,48.6,0,0,0,,0,0,31,22.9,309.3,1008,31.7,9.9,301.7,25.9,10,,2021-05-20T06:14:35,2021-05-20T21:08:45,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-05-21,53.9,43.1,48.7,53.9,39.5,46,35.9,61.4,0.02,100,8.33,rain,0,0,31.1,20.3,289,1009.4,64.7,9.9,127,10.9,5,,2021-05-21T06:13:42,2021-05-21T21:09:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO"
